,am,ar,bg,bn,ca,ckb,cs,cy,da,de,dv,el,en,es,et,eu,fa,fi,fr,gu,hi,ht,hu,in,is,it,iw,ja,ka,kn,ko,lt,lv,ml,mr,my,ne,nl,no,or,pa,pl,ps,pt,ro,ru,sd,si,sl,sr,sv,ta,te,th,tl,tr,uk,und,ur,vi,zh,unique_users,row_count,text_duplicated_count,date,am_dupl,ar_dupl,bg_dupl,bn_dupl,ca_dupl,ckb_dupl,cs_dupl,cy_dupl,da_dupl,de_dupl,dv_dupl,el_dupl,en_dupl,es_dupl,et_dupl,eu_dupl,fa_dupl,fi_dupl,fr_dupl,gu_dupl,hi_dupl,ht_dupl,hu_dupl,in_dupl,is_dupl,it_dupl,iw_dupl,ja_dupl,ka_dupl,kn_dupl,ko_dupl,lt_dupl,lv_dupl,ml_dupl,mr_dupl,my_dupl,ne_dupl,nl_dupl,no_dupl,or_dupl,pa_dupl,pl_dupl,ps_dupl,pt_dupl,ro_dupl,ru_dupl,sd_dupl,si_dupl,sl_dupl,sr_dupl,sv_dupl,ta_dupl,te_dupl,th_dupl,tl_dupl,tr_dupl,uk_dupl,und_dupl,ur_dupl,vi_dupl,zh_dupl,hy,hy_dupl,km,km_dupl,ug,ug_dupl,lo,lo_dupl,bo,bo_dupl
306,4.0,158,24,43,109,0.0,97,10.0,51,5179,0.0,210,65044,21569,127,40,67,77,5888,21,393,57,11.0,463,21.0,5449,36,333,27.0,34,84,21,34,7.0,4.0,8.0,3.0,368,31,1.0,1.0,187,2.0,425,127,763,0.0,0.0,36,21.0,106,49,19.0,55,71,1082,1703,5528,153,153,62,54476,116648,85959,2023-06-09,3.0,57,0,6,45,0.0,59,0.0,6,3589,0.0,99,49201,19860,53,2,16,12,4716,1,189,12,2.0,134,0.0,4410,3,133,0.0,1,55,1,0,0.0,0.0,3.0,0.0,173,5,0.0,0.0,48,1.0,203,33,142,0.0,0.0,11,1.0,30,5,0.0,17,21,480,547,1466,78,22,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
307,32.0,1238,56,76,268,12.0,318,51.0,253,26855,1.0,849,235054,9975,273,69,561,829,12660,47,1119,107,34.0,707,30.0,18492,70,2589,33.0,56,634,59,231,8.0,34.0,9.0,0.0,1465,128,7.0,12.0,2059,12.0,961,695,2945,1.0,8.0,99,55.0,455,113,46.0,1059,185,1518,4053,12683,295,105,708,141831,343356,241624,2022-04-26,14.0,762,6,5,100,1.0,143,16.0,104,18171,0.0,580,177784,5529,141,2,433,355,9037,11,564,18,6.0,194,1.0,11657,11,1465,10.0,2,123,7,146,0.0,2.0,4.0,0.0,864,34,1.0,0.0,1076,2.0,239,461,1769,1.0,2.0,46,14.0,261,16,1.0,877,42,914,3238,3960,88,10,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,14.0,1554,53,75,107,7.0,145,15.0,117,12785,0.0,616,137253,17740,294,84,122,516,13678,89,2498,132,25.0,1019,24.0,5546,65,1183,24.0,50,66,50,54,30.0,57.0,16.0,12.0,978,115,38.0,21.0,691,5.0,889,315,3082,2.0,7.0,41,42.0,162,206,53.0,74210,189,2727,5244,10260,365,95,3669,158844,299545,233157,2022-08-03,9.0,994,2,7,33,4.0,54,3.0,41,8859,0.0,395,104297,14050,198,6,65,256,11269,20,1659,35,11.0,439,0.0,3693,9,583,2.0,17,16,7,12,13.0,7.0,10.0,4.0,554,14,9.0,8.0,405,0.0,371,193,1548,0.0,2.0,4,4.0,55,112,1.0,73165,74,1968,1988,3596,185,20,1798,1.0,0.0,18.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0
309,6.0,223,37,41,61,2.0,87,46.0,108,2309,0.0,165,27768,2691,96,53,75,123,1761,35,252,64,8.0,349,27.0,1439,62,506,26.0,38,151,32,42,5.0,7.0,1.0,4.0,233,75,5.0,3.0,219,3.0,481,123,1870,2.0,2.0,26,26.0,109,49,21.0,325,150,527,3775,8341,116,201,252,24425,55634,1597,2022-08-17,0.0,5,0,0,0,0.0,0,0.0,0,14,0.0,0,705,6,2,0,0,0,3,0,0,0,0.0,6,0.0,6,0,8,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,10,0.0,0.0,0,0.0,0,0,0.0,0,0,2,0,819,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,11.0,406,34,402,138,0.0,328,10.0,98,8465,0.0,865,131380,5962,231,42,130,259,21577,81,694,125,19.0,722,23.0,11866,65,2660,22.0,41,78,40,104,106.0,59.0,0.0,24.0,1044,77,13.0,4.0,746,5.0,887,257,1979,0.0,63.0,96,78.0,233,154,56.0,265,113,1151,1395,8202,763,125,411,94386,205185,137519,2022-06-18,5.0,172,3,1,45,0.0,54,2.0,15,4994,0.0,462,92015,3310,111,3,74,117,18469,2,159,42,9.0,167,2.0,8470,14,655,0.0,4,39,1,63,0.0,5.0,0.0,0.0,600,2,2.0,0.0,433,0.0,480,63,1337,0.0,2.0,68,36.0,129,17,0.0,175,22,661,960,2358,509,17,164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,19.0,468,48,330,124,8.0,268,18.0,144,14159,0.0,1083,133137,6247,217,49,156,211,15011,51,606,95,24.0,569,26.0,7568,87,2520,58.0,26,290,61,58,100.0,63.0,0.0,42.0,1247,132,7.0,17.0,725,18.0,602,538,3344,2.0,66.0,133,41.0,121,201,66.0,444,135,1015,1802,8664,358,56,261,96280,203939,130164,2022-06-24,9.0,198,6,4,45,3.0,151,5.0,55,8975,0.0,577,90416,3122,109,0,95,66,11617,0,119,11,6.0,58,1.0,4118,7,685,23.0,0,201,6,25,0.0,3.0,0.0,0.0,668,13,0.0,1.0,395,6.0,157,357,2436,0.0,6.0,89,4.0,37,14,2.0,310,46,507,1234,2957,98,8,103,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
312,0.0,236,28,29,118,0.0,49,10.0,44,1119,0.0,162,22421,4362,102,32,40,40,1253,31,129,46,4.0,237,25.0,1987,33,175,18.0,20,21,31,18,2.0,1.0,0.0,1.0,114,17,0.0,5.0,177,1.0,290,128,790,0.0,2.0,25,21.0,52,41,25.0,32,33,167,1518,2996,42,145,75,18815,39521,11629,2023-04-23,0.0,51,2,0,63,0.0,12,0.0,0,125,0.0,69,5466,3198,14,0,3,0,433,0,2,0,0.0,4,0.0,1326,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,23,2,0.0,0.0,93,0.0,114,45,142,0.0,0.0,1,0.0,2,0,0.0,3,3,42,75,282,0,34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,14.0,461,66,233,200,11.0,266,70.0,208,13911,0.0,2173,124434,11043,182,65,157,695,12347,72,1758,92,21.0,1118,28.0,15355,67,3148,48.0,37,221,44,95,88.0,55.0,2.0,31.0,645,213,6.0,16.0,1911,8.0,688,198,2483,0.0,56.0,52,42.0,392,197,67.0,571,97,12664,1587,8309,266,89,419,106501,219794,144144,2022-06-30,7.0,172,27,12,73,1.0,35,48.0,94,8745,0.0,1390,83258,7226,88,2,81,333,9422,1,1238,4,8.0,237,0.0,11511,11,1380,14.0,6,149,10,47,2.0,3.0,0.0,1.0,299,24,1.0,3.0,1408,0.0,170,35,1547,0.0,1.0,17,9.0,199,33,2.0,408,14,10486,1026,2497,125,14,189,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
314,0.0,387,36,43,125,0.0,101,10.0,78,3793,0.0,140,25414,1756,98,42,64,186,2946,52,266,83,17.0,806,34.0,1786,47,388,23.0,29,46,39,35,7.0,7.0,0.0,6.0,264,61,3.0,17.0,255,3.0,337,100,984,0.0,0.0,30,30.0,142,48,18.0,70,72,282,2256,6400,146,118,208,20107,50743,595,2023-02-19,0.0,39,0,0,0,0.0,9,0.0,0,6,0.0,0,261,11,1,0,0,0,3,0,0,0,0.0,0,0.0,0,0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,0.0,0,0,0.0,0,0,1,0,253,0,0,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,7.0,327,83,85,477,3.0,302,63.0,185,33052,0.0,444,131039,13484,305,78,172,389,20459,72,876,130,55.0,1185,40.0,13611,71,1261,25.0,48,65,72,137,16.0,26.0,13.0,10.0,911,97,13.0,13.0,1442,11.0,1417,321,2034,0.0,1.0,47,33.0,277,159,51.0,2881,403,1601,3657,13324,565,177,264,124327,248419,157813,2023-02-25,3.0,130,35,4,276,0.0,159,27.0,63,18943,0.0,291,89582,9803,62,8,84,174,16676,4,298,15,30.0,104,3.0,10712,6,534,7.0,0,8,24,76,1.0,1.0,10.0,1.0,504,24,2.0,2.0,980,6.0,356,168,1067,0.0,0.0,10,3.0,135,46,3.0,236,29,941,1147,3597,235,29,107,43.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
316,5.0,293,67,72,114,0.0,115,9.0,140,6034,0.0,311,47254,4784,153,57,151,210,4859,52,650,91,47.0,728,31.0,4664,50,1192,25.0,53,123,55,49,24.0,23.0,8.0,6.0,1020,54,15.0,5.0,1220,6.0,656,195,1504,2.0,2.0,36,25.0,131,108,34.0,359,146,1372,3597,8042,195,122,426,45233,91774,1352,2022-11-16,0.0,3,0,0,19,0.0,0,0.0,18,11,0.0,0,872,47,6,0,0,0,21,0,1,9,8.0,22,0.0,4,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,0.0,9,24,2,0.0,0.0,0,0.0,0,0,0.0,0,9,5,1,242,0,0,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,142,44,40,77,0.0,78,11.0,82,2804,0.0,130,24762,1866,328,61,76,120,1982,27,186,83,12.0,233,24.0,1140,55,298,24.0,25,51,40,31,4.0,1.0,3.0,2.0,216,35,2.0,2.0,231,1.0,205,177,1318,0.0,1.0,32,38.0,98,51,28.0,123,79,1076,3089,4334,35,80,172,18173,46265,365,2022-11-02,0.0,0,0,1,0,0.0,0,0.0,0,2,0.0,0,174,13,0,1,0,0,3,0,0,0,0.0,0,0.0,6,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,0,1,0.0,0.0,0,0.0,0,0,0.0,0,0,2,1,139,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,1.0,1792,51,74,141,2.0,149,19.0,68,2059,0.0,202,29298,7119,121,69,162,130,2266,34,199,186,21.0,753,34.0,1490,53,1852,23.0,30,104,42,39,23.0,16.0,1.0,3.0,311,48,2.0,6.0,513,1.0,2453,145,1411,0.0,0.0,57,27.0,72,45,31.0,300,130,1038,3305,5809,89,62,237,29395,64719,745,2022-11-28,0.0,17,0,0,0,0.0,0,0.0,0,2,0.0,0,331,21,0,3,0,0,8,0,0,1,1.0,3,0.0,0,0,10,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,1,3,3,0.0,0.0,1,0.0,0,0,0.0,0,0,16,6,293,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,6.0,295,51,61,74,4.0,114,13.0,95,1990,0.0,129,23955,1731,93,52,2245,158,2322,32,171,68,17.0,238,32.0,1824,52,405,28.0,37,44,30,30,3.0,6.0,3.0,1.0,297,63,2.0,10.0,295,1.0,228,114,1536,0.0,0.0,25,39.0,81,39,23.0,146,62,1157,3352,4705,68,91,211,20783,48955,307,2022-11-14,0.0,0,0,0,0,0.0,0,0.0,0,5,0.0,0,105,12,0,0,45,0,8,0,0,0,0.0,0,0.0,13,0,9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,3,1,95,0,0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,50.0,313,46,67,306,0.0,244,44.0,135,14637,0.0,425,178131,10772,182,55,66,277,17063,70,648,75,16.0,377,21.0,8279,55,838,21.0,44,101,35,74,17.0,7.0,16.0,3.0,659,51,4.0,13.0,1171,10.0,866,236,2030,0.0,3.0,44,27.0,379,98,38.0,495,101,688,3492,9704,229,157,292,97227,254308,192867,2023-02-27,46.0,109,9,3,150,0.0,140,18.0,29,10095,0.0,274,144247,8060,71,5,17,97,14149,7,337,2,7.0,77,0.0,6549,9,432,0.0,0,31,2,32,0.0,0.0,10.0,0.0,325,13,0.0,0.0,807,4.0,347,126,787,0.0,1.0,2,0.0,253,12,7.0,375,10,352,880,3261,127,47,117,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
321,10.0,540,51,383,160,11.0,309,17.0,369,14235,0.0,960,143443,6851,313,68,98,315,10256,44,1086,106,14.0,589,25.0,9020,106,2812,24.0,33,89,39,101,64.0,35.0,0.0,38.0,1108,189,8.0,5.0,915,8.0,575,349,2828,3.0,64.0,37,36.0,233,221,81.0,343,123,1099,2735,8692,291,82,522,91856,213161,145133,2022-06-26,4.0,233,6,7,86,2.0,84,3.0,273,9561,0.0,510,105446,4263,150,5,36,148,7406,1,650,22,3.0,72,0.0,5875,33,995,1.0,0,44,2,75,0.0,1.0,0.0,0.0,737,36,0.0,1.0,559,0.0,202,179,1978,0.0,0.0,11,0.0,135,50,1.0,230,54,574,1971,2090,112,8,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2.0,60,22,23,123,0.0,110,9.0,52,1588,0.0,167,17914,9940,95,31,38,31,1363,33,106,58,4.0,196,15.0,1981,34,129,17.0,22,28,25,26,6.0,2.0,0.0,1.0,179,37,0.0,2.0,76,1.0,220,96,976,1.0,0.0,16,24.0,55,30,14.0,51,36,101,1609,2442,25,167,56,17835,40466,14853,2023-04-21,0.0,7,0,0,52,0.0,34,0.0,1,314,0.0,55,3332,8811,5,0,0,0,426,0,4,4,0.0,15,0.0,1222,0,1,0.0,0,0,0,1,0.0,0.0,0.0,0.0,72,0,0.0,0.0,11,0.0,33,10,145,0.0,0.0,3,0.0,1,0,0.0,9,1,15,7,224,4,34,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,3.0,131,31,31,304,0.0,147,29.0,98,5887,0.0,273,66775,5625,146,42,40,244,6635,37,355,72,18.0,290,27.0,3521,55,529,20.0,26,107,44,46,7.0,3.0,0.0,3.0,253,48,4.0,4.0,390,3.0,645,80,1537,1.0,2.0,33,24.0,163,35,30.0,173,51,264,2506,4645,74,210,153,52081,102929,72463,2023-04-09,0.0,46,0,1,233,0.0,91,18.0,9,4178,0.0,173,50154,4433,18,0,3,138,5498,0,224,1,9.0,65,1.0,2761,1,307,0.0,0,9,4,21,1.0,0.0,0.0,2.0,101,9,0.0,0.0,284,2.0,390,20,781,0.0,0.0,2,0.0,79,8,0.0,119,5,96,672,1351,36,89,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,8.0,250,47,26,102,3.0,114,14.0,82,3004,0.0,237,26263,2093,88,47,40,165,2449,27,121,74,6.0,237,22.0,2176,68,533,34.0,22,50,55,149,3.0,1.0,2.0,1.0,250,58,0.0,0.0,373,2.0,820,155,1746,0.0,0.0,36,28.0,117,29,27.0,122,68,504,3768,6369,51,127,139,22992,53402,515,2022-08-29,0.0,11,0,0,0,0.0,0,0.0,0,4,0.0,0,213,6,0,0,0,1,6,0,1,0,0.0,0,0.0,5,0,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,5,0.0,0,0,2,0.0,0.0,0,0.0,0,0,0.0,0,0,3,4,239,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,41.0,700,44,42,208,1.0,164,16.0,154,8101,0.0,1965,111211,9559,154,62,135,431,12180,109,354,82,13.0,567,17.0,11312,59,943,31.0,19,68,86,373,6.0,15.0,9.0,2.0,1094,146,0.0,2.0,910,3.0,636,190,3018,0.0,8.0,64,49.0,280,124,23.0,327,103,5227,6842,11175,293,74,1282,94259,191104,131568,2022-08-01,33.0,381,2,1,137,0.0,72,8.0,58,5247,0.0,1599,82106,6901,28,0,61,263,9975,62,145,6,3.0,157,0.0,8948,5,499,1.0,0,34,43,307,0.0,5.0,6.0,2.0,727,22,0.0,0.0,611,1.0,227,67,1476,0.0,4.0,15,4.0,173,67,0.0,214,31,3806,2862,3316,175,12,663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,4.0,133,35,31,51,3.0,76,15.0,68,2460,0.0,121,19122,1301,90,51,59,121,1466,25,60,63,8.0,213,26.0,1039,58,461,28.0,31,33,29,32,5.0,3.0,2.0,1.0,181,79,0.0,1.0,195,2.0,248,90,1676,0.0,0.0,16,26.0,96,29,24.0,69,47,400,3208,5079,43,115,156,15051,39104,368,2022-08-15,0.0,1,0,0,0,0.0,0,0.0,0,9,0.0,0,200,3,2,0,0,0,5,0,0,0,0.0,1,0.0,6,0,7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,1,0,15,0.0,0.0,0,0.0,0,0,0.0,0,0,1,2,113,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,34.0,843,35,49,246,4.0,423,47.0,214,23060,4.0,691,222391,9443,382,61,353,1123,36302,31,650,99,9.0,305,30.0,18707,89,2356,20.0,35,93,82,78,8.0,14.0,3.0,1.0,1681,65,10.0,4.0,2548,9.0,749,255,3185,0.0,0.0,62,33.0,453,114,36.0,763,161,1762,4343,13544,165,88,670,152773,349015,277245,2022-04-24,22.0,591,4,4,124,1.0,290,23.0,130,16658,4.0,460,185332,7750,269,0,271,601,30929,4,343,21,1.0,93,1.0,14040,27,1384,5.0,2,49,24,34,0.0,2.0,1.0,0.0,1179,12,4.0,0.0,1896,4.0,338,148,2337,0.0,0.0,25,2.0,323,42,0.0,633,92,1121,3602,5409,88,12,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,34.0,971,50,57,241,7.0,348,24.0,223,24893,0.0,418,225240,9823,227,49,444,765,14117,69,1060,125,25.0,677,34.0,15743,67,2768,21.0,55,59,63,99,16.0,14.0,3.0,3.0,1606,93,12.0,7.0,1872,19.0,820,1165,2699,3.0,2.0,69,28.0,401,167,51.0,1136,97,1869,3606,12435,189,98,796,139724,328075,243028,2022-04-30,12.0,657,8,10,79,2.0,169,8.0,94,17466,0.0,220,179035,6477,103,2,316,301,11126,7,575,22,4.0,269,1.0,9556,13,1708,6.0,3,17,13,38,1.0,0.0,0.0,0.0,1155,14,2.0,0.0,1081,5.0,253,994,1813,0.0,0.0,31,1.0,200,36,2.0,908,25,1264,2860,3742,47,10,267,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,24.0,1077,56,45,182,18.0,486,36.0,212,20097,0.0,1239,232508,13729,337,44,340,1244,10610,40,1096,98,10.0,523,22.0,18140,55,2353,61.0,32,89,42,138,10.0,17.0,13.0,5.0,1257,101,8.0,8.0,3454,2.0,743,292,3580,0.0,3.0,97,39.0,289,113,34.0,800,83,1417,2915,14071,912,72,550,146961,335869,250056,2022-04-18,15.0,606,17,1,76,6.0,313,17.0,113,13203,0.0,876,183741,10686,209,4,204,754,7545,2,588,20,3.0,147,2.0,13604,3,1231,28.0,1,24,3,94,1.0,3.0,7.0,1.0,662,34,0.0,1.0,2653,0.0,190,164,2401,0.0,0.0,53,14.0,166,22,1.0,547,12,683,2000,5127,861,5,312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,54.0,972,66,52,227,7.0,473,50.0,201,25452,1.0,1427,302692,12200,220,59,294,510,12346,42,945,67,20.0,659,25.0,18227,63,3075,47.0,37,89,41,125,6.0,17.0,1.0,6.0,1656,100,15.0,4.0,2744,7.0,878,302,4286,0.0,1.0,100,41.0,640,172,42.0,1953,77,1419,5361,14416,730,72,704,164892,416516,320878,2022-04-19,16.0,534,33,4,104,2.0,301,15.0,95,16891,0.0,1053,246912,9436,102,10,160,210,8821,5,489,4,4.0,318,1.0,12944,14,1945,14.0,2,35,1,81,0.0,2.0,0.0,0.0,974,35,4.0,0.0,1782,0.0,368,183,3089,0.0,0.0,65,6.0,520,79,6.0,1572,15,664,4406,5509,683,11,349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,78.0,887,36,61,317,10.0,323,36.0,248,19168,0.0,754,215236,7678,259,82,629,829,16992,46,833,86,27.0,395,27.0,18083,72,2344,54.0,64,321,69,84,11.0,13.0,2.0,2.0,1698,116,5.0,8.0,2167,8.0,772,1133,3361,0.0,0.0,53,47.0,626,63,47.0,1727,129,1613,4000,13263,118,90,471,134086,317674,243404,2022-04-25,56.0,579,6,7,171,1.0,181,9.0,118,13408,0.0,553,172866,5810,145,34,519,416,13976,7,462,13,6.0,158,2.0,13656,15,1476,18.0,15,279,8,38,0.0,2.0,1.0,0.0,1206,50,1.0,4.0,1506,1.0,282,978,2255,0.0,0.0,13,8.0,454,13,3.0,1556,70,937,3251,5504,41,23,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
332,8.0,101,38,34,61,5.0,80,16.0,60,1722,0.0,116,16166,1036,95,43,39,111,1227,27,63,63,5.0,212,23.0,983,60,454,17.0,22,51,41,23,1.0,2.0,3.0,3.0,169,59,1.0,2.0,193,0.0,284,92,1341,0.0,0.0,27,30.0,87,37,22.0,57,44,271,2877,4245,48,94,160,12566,33151,323,2022-08-14,0.0,4,0,0,0,0.0,0,0.0,0,0,0.0,0,169,3,2,0,0,0,1,0,0,0,0.0,0,0.0,3,0,10,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,0,1,2,0.0,0.0,0,7.0,0,0,0.0,0,0,1,8,107,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,5.0,102,31,36,62,3.0,48,11.0,63,2682,0.0,166,17118,1057,84,56,33,141,1537,29,64,54,6.0,207,28.0,1655,67,388,24.0,25,32,42,42,1.0,2.0,1.0,2.0,185,48,1.0,2.0,206,1.0,230,96,1150,0.0,0.0,30,26.0,93,38,24.0,79,60,336,2848,5364,39,110,102,15190,36972,370,2022-08-28,0.0,1,0,0,0,0.0,0,0.0,0,3,0.0,0,137,2,0,0,0,0,2,0,0,0,0.0,1,0.0,1,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,1,3,0,210,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,121,39,46,107,1.0,100,11.0,77,7870,0.0,291,66096,6285,129,46,51,291,7374,50,340,61,14.0,297,26.0,3971,53,375,18.0,32,85,35,32,7.0,8.0,3.0,3.0,246,36,6.0,9.0,354,4.0,808,189,1453,2.0,1.0,41,36.0,248,60,29.0,67,79,334,2522,4911,85,203,123,48926,106192,72813,2023-04-08,0.0,41,9,2,36,0.0,49,1.0,15,5989,0.0,193,47279,5226,49,4,9,145,6050,2,121,2,5.0,80,0.0,3058,0,180,0.0,3,8,3,7,0.0,0.0,1.0,0.0,88,6,0.0,1.0,199,2.0,453,102,754,0.0,0.0,3,0.0,162,10,0.0,19,32,191,722,1379,36,68,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,78,27,27,78,0.0,56,9.0,70,1223,0.0,90,20287,9763,68,41,47,32,2726,20,71,59,18.0,183,19.0,2098,33,151,15.0,18,43,23,21,4.0,2.0,0.0,3.0,153,25,1.0,3.0,112,0.0,277,120,937,0.0,0.0,24,17.0,46,30,23.0,52,32,145,1708,2424,33,141,60,19770,43767,16966,2023-04-20,0.0,3,0,0,30,0.0,15,0.0,2,168,0.0,17,4679,8354,0,0,2,1,1695,0,1,3,13.0,4,0.0,1391,1,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,38,0,0.0,0.0,30,0.0,78,30,120,0.0,0.0,3,0.0,0,1,0.0,13,5,18,7,200,3,36,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,13.0,477,56,343,183,2.0,326,24.0,256,15490,0.0,1446,164978,10112,277,48,104,444,12521,65,1926,83,28.0,779,29.0,9359,99,2922,48.0,45,169,43,167,96.0,78.0,2.0,21.0,872,184,11.0,19.0,1492,9.0,679,460,4872,0.0,57.0,68,47.0,199,233,112.0,349,151,1496,12805,22909,431,127,459,121093,271100,179295,2022-06-27,5.0,168,11,8,46,1.0,114,5.0,124,10363,0.0,835,115459,6149,155,4,38,202,9082,9,1380,9,8.0,212,2.0,6102,25,1007,20.0,12,98,5,129,1.0,2.0,0.0,1.0,507,18,1.0,0.0,1048,3.0,191,261,3635,0.0,1.0,35,9.0,74,25,9.0,211,37,718,10495,9786,193,17,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,20.0,304,59,47,342,1.0,250,28.0,166,20624,0.0,417,115486,12629,215,70,114,343,20577,54,1057,81,27.0,481,27.0,14680,55,1086,35.0,21,56,49,79,9.0,17.0,6.0,7.0,857,69,1.0,6.0,2487,5.0,1011,284,2158,0.0,0.0,49,44.0,219,42,35.0,363,75,1083,3853,10437,289,149,294,105552,213350,154845,2023-02-26,16.0,127,6,3,184,0.0,154,7.0,46,15008,0.0,263,86697,9819,91,22,47,153,17521,2,866,7,11.0,169,1.0,12379,5,553,2.0,0,9,11,36,0.0,0.0,6.0,1.0,537,8,0.0,0.0,2108,2.0,479,151,952,0.0,0.0,12,5.0,75,3,3.0,272,14,683,1366,3608,199,50,81,16.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,3.0,146,37,31,75,0.0,94,17.0,75,2515,0.0,131,24832,1665,95,46,71,132,2213,29,235,65,13.0,263,31.0,1169,50,380,26.0,29,32,33,38,6.0,8.0,1.0,1.0,241,48,5.0,10.0,226,2.0,337,234,1495,1.0,0.0,36,62.0,106,41,27.0,114,51,478,3135,4541,50,116,205,18384,46149,370,2022-11-01,0.0,3,0,0,0,0.0,0,0.0,0,7,0.0,0,181,7,0,0,3,1,20,0,0,0,0.0,2,0.0,5,0,4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,2,2,0,0.0,0.0,0,0.0,0,0,0.0,0,0,4,2,111,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,9.0,1002,58,76,129,0.0,166,18.0,134,5953,0.0,428,47599,4948,169,56,175,310,3958,48,516,85,26.0,1758,18.0,5681,67,641,44.0,44,59,84,48,9.0,20.0,4.0,8.0,935,55,8.0,16.0,2185,2.0,687,182,2073,0.0,0.0,33,33.0,182,61,29.0,215,83,2067,4826,11778,79,141,504,46462,100524,2411,2022-11-15,0.0,237,0,0,0,0.0,0,0.0,0,22,0.0,0,386,51,2,0,0,0,24,0,2,0,0.0,3,0.0,16,0,8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10,0.0,3,1,9,0.0,0.0,0,0.0,0,0,0.0,0,0,10,3,1586,0,0,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
